"","age","female","married","employed","edu","ftotval","inctot","health"
"3878",43,1,1,1,16,155503,35000,3
"3879",54,0,0,0,14,47176,47176,4
"3880",64,0,1,1,12,109621,11800,3
"3881",45,1,1,1,16,165000,90000,1
"3882",38,1,0,1,18,34502,34502,2
"3883",33,0,0,1,16,110508,110508,1
"3884",47,0,1,1,16,103154,95075,3
"3885",49,1,1,1,16,73421,43421,2
"3886",34,1,0,0,14,0,0,1
"3887",37,0,1,1,16,181602,96198,1
"3888",19,1,0,1,14,95900,24500,1
"3889",38,0,1,1,16,395890,344645,2
"3890",19,1,1,1,12,29200,1200,3
"3891",29,1,0,1,14,105101,28881,5
"3892",33,1,0,0,12,13283,13283,3
"3893",60,1,1,1,14,206121,50101,3
"3894",29,0,1,1,16,92751,50002,3
"3895",31,0,1,0,12,49964,35000,4
"3896",31,0,0,1,14,30780,30780,2
"3897",47,0,1,1,18,199351,136309,2
"3898",63,0,1,1,14,128000,59000,2
"3899",42,1,0,0,12,91535,17975,1
"3900",26,0,0,1,18,156516,55000,1
"3901",38,0,0,1,18,48421,48011,2
"3902",58,0,1,1,12,54355,26003,4
"3903",55,1,0,0,6,6876,6876,4
"3904",29,1,0,1,12,28000,26000,1
"3905",54,1,1,1,12,69952,46129,2
"3906",38,1,1,1,16,1e+05,50000,2
"3907",54,0,1,1,11,59000,50000,2
"3908",45,1,1,0,14,19071,71,3
"3909",29,0,0,0,12,49859,9659,3
"3910",61,0,1,1,12,106000,86000,2
"3911",55,0,1,1,12,154011,110007,1
"3912",19,1,0,0,12,39360,3360,1
"3913",62,0,1,0,18,31128,23928,5
"3914",30,1,0,0,10,0,0,3
"3915",58,1,1,1,14,175597,100,2
"3916",27,1,0,1,16,12414,12414,3
"3917",50,1,1,0,12,18000,0,4
"3918",47,1,0,1,18,98501,83501,2
"3919",27,1,1,0,12,39190,150,3
"3920",50,0,1,1,16,24934,6000,3
"3921",46,0,1,1,14,83568,79008,3
"3922",54,1,1,1,21,247739,151750,3
"3923",30,0,0,1,12,24000,24000,3
"3924",63,0,1,0,12,27206,17859,3
"3925",34,0,1,1,12,131616,63150,3
"3926",51,0,1,1,21,258359,250034,1
"3927",39,0,0,1,6,20800,20800,4
"3928",58,1,0,0,11,2328,2328,4
"3929",28,0,1,1,8,57000,57000,2
"3930",54,1,1,1,9,80000,10000,3
"3931",33,0,0,1,18,13309,13309,1
"3932",39,0,1,1,21,247900,247700,2
"3933",36,0,1,1,16,107501,47801,1
"3934",51,1,1,1,16,52101,7000,2
"3935",59,0,1,0,9,65000,65000,2
"3936",46,1,0,1,14,38818,38818,3
"3937",61,1,0,1,14,62001,62001,2
"3938",30,1,0,1,16,20514,20514,1
"3939",54,0,1,1,14,144336,50900,1
"3940",34,1,1,1,14,75000,40000,2
"3941",56,1,1,1,14,423251,297456,1
"3942",47,0,1,1,12,110000,80000,1
"3943",50,1,0,1,14,98897,81297,2
"3944",34,1,1,1,14,82050,40025,4
"3945",47,1,0,1,14,50000,50000,2
"3946",30,1,0,1,12,30000,30000,3
"3947",19,0,0,0,14,38991,5700,3
"3948",38,0,1,1,16,436358,44800,3
"3949",62,1,1,1,12,146612,91806,1
"3950",46,0,1,1,12,126511,40027,1
"3951",20,0,0,0,11,13194,4398,2
"3952",37,1,1,0,14,35025,20000,3
"3953",31,1,1,1,14,146141,45000,1
"3954",54,0,1,1,10,102510,45005,1
"3955",52,0,1,1,14,90499,70115,3
"3956",31,1,1,0,12,10306,10306,3
"3957",21,0,0,0,14,6139,2984,3
"3958",58,1,1,1,12,157284,63142,3
"3959",43,1,1,1,16,132328,12325,2
"3960",31,1,0,0,12,20002,20002,2
"3961",38,1,1,1,12,98005,48000,3
"3962",23,1,0,0,14,23073,71,1
"3963",29,0,1,1,12,72847,50847,3
"3964",53,1,0,0,18,20035,20035,5
"3965",58,1,1,1,18,74682,59001,2
"3966",40,0,1,1,16,113500,64500,2
"3967",45,1,1,0,14,25499,12059,3
"3968",50,0,1,1,16,436016,195508,1
"3969",47,1,1,1,14,80496,23092,3
"3970",22,1,0,0,12,70000,0,1
"3971",36,0,1,1,14,34000,16000,2
"3972",36,1,1,1,12,60000,25000,3
"3973",58,0,1,1,18,35043,30040,2
"3974",33,1,0,1,12,28480,28480,1
"3975",32,0,1,1,10,82025,40015,1
"3976",61,1,1,1,12,118339,80317,3
"3977",52,1,1,1,16,40000,40000,3
"3978",36,1,1,1,16,76000,28000,2
"3979",47,0,0,1,12,80003,80003,2
"3980",43,1,0,0,12,16002,16002,3
"3981",25,0,1,0,11,42000,37000,1
"3982",53,1,0,1,14,7000,7000,3
"3983",21,0,0,1,14,124473,15000,1
"3984",48,1,1,0,14,48003,3,1
"3985",36,0,1,1,12,80800,70000,4
"3986",36,1,1,1,16,425524,85000,1
"3987",37,0,1,1,16,106389,66381,1
"3988",63,1,1,0,14,50813,7817,3
"3989",28,1,1,1,18,91000,50000,1
"3990",39,1,1,1,12,103131,20000,3
"3991",43,1,1,1,12,61004,30002,3
"3992",44,0,0,0,11,7200,7200,4
"3993",60,0,1,1,6,5010,5010,2
"3994",37,0,1,1,6,17000,17000,3
"3995",53,1,0,1,10,20058,15158,3
"3996",32,1,0,1,16,17025,17025,3
"3997",61,0,0,1,18,26000,26000,1
"3998",42,0,1,1,18,70684,61669,2
"3999",33,1,1,0,16,100062,31,2
"4000",54,0,1,1,12,62500,62500,1
"4001",43,0,1,1,14,115000,20000,3
"4002",23,1,0,0,10,26000,0,1
"4003",59,0,0,1,11,40014,40014,3
"4004",62,1,0,1,12,20000,20000,3
"4005",39,0,0,1,18,65002,65002,1
"4006",60,0,1,1,16,300108,150054,2
"4007",25,1,0,1,12,207086,80000,1
"4008",47,1,1,1,14,34092,22200,3
"4009",28,1,1,1,16,130888,43004,1
"4010",45,1,1,1,14,190560,45010,3
"4011",45,1,0,1,14,11501,11001,1
"4012",33,0,1,0,14,9360,8940,5
"4013",48,1,1,1,16,140600,10490,2
"4014",27,1,1,1,16,47000,0,2
"4015",32,0,0,0,18,95771,95771,2
"4016",31,1,1,1,18,212940,85520,2
"4017",51,0,1,1,16,964640,902857,2
"4018",51,1,1,0,12,26000,0,3
"4019",31,1,0,1,11,0,0,3
"4020",19,1,0,1,14,111175,4000,3
"4021",22,0,0,1,8,25000,15000,3
"4022",53,1,1,1,12,156006,36500,3
"4023",60,0,0,1,12,99003,99003,4
"4024",50,1,1,0,12,34501,0,2
"4025",51,1,1,1,0,124144,21042,1
"4026",20,0,0,0,12,100428,19141,5
"4027",61,1,0,1,16,33000,33000,1
"4028",35,0,1,1,4,22000,22000,3
"4029",61,1,1,0,16,65502,0,5
"4030",44,1,1,1,14,212000,102000,2
"4031",46,0,0,1,6,78240,31200,4
"4032",36,0,1,1,14,59845,44845,2
"4033",34,1,0,1,16,122000,60000,2
"4034",52,0,1,1,16,116844,53198,3
"4035",46,0,0,1,12,46000,46000,2
"4036",23,0,0,0,12,46638,31,2
"4037",40,1,0,0,12,18719,8100,5
"4038",29,1,1,1,16,159767,59065,1
"4039",45,1,0,1,16,174087,174087,3
"4040",28,1,1,1,14,37412,14012,2
"4041",49,1,1,0,8,25000,0,1
"4042",53,1,1,1,16,77121,35104,1
"4043",56,0,1,1,12,138801,53070,1
"4044",54,0,1,1,16,134112,101586,2
"4045",45,0,1,1,12,44000,35000,3
"4046",50,1,1,1,14,190084,96042,1
"4047",27,0,0,1,12,18275,3275,2
"4048",57,0,0,1,14,46822,46822,2
"4049",27,1,1,1,21,54600,27050,1
"4050",46,1,1,1,16,100689,39211,2
"4051",51,0,1,0,12,50200,22200,5
"4052",35,1,0,0,9,0,0,1
"4053",41,0,1,1,16,49540,49500,2
"4054",32,0,1,1,12,90560,89340,2
"4055",59,0,1,1,16,502075,501000,2
"4056",44,1,1,0,12,59030,898,2
"4057",38,1,0,1,16,60066,60066,2
"4058",45,1,0,0,12,107990,14976,4
"4059",63,1,1,0,12,86562,49281,2
"4060",62,0,1,1,12,423570,203425,1
"4061",51,0,1,1,12,89025,47003,3
"4062",45,0,1,1,14,150009,100005,2
"4063",26,1,1,1,12,110000,30000,1
"4064",59,0,1,1,12,70725,70125,3
"4065",64,1,1,0,8,39952,8376,3
"4066",46,1,0,1,12,45000,45000,3
"4067",32,1,1,1,19,228113,89106,1
"4068",61,1,0,1,12,143257,54614,3
"4069",32,1,1,0,12,1099999,0,2
"4070",46,1,0,1,12,5000,5000,3
"4071",29,1,0,1,16,36517,36517,1
"4072",34,1,1,0,12,58000,0,3
"4073",63,1,1,0,12,7032,7032,4
"4074",24,1,1,1,14,31850,20850,3
"4075",38,1,1,1,12,55485,40483,1
"4076",24,1,0,1,14,117010,61326,1
"4077",52,1,1,1,14,160734,75763,2
"4078",20,1,0,1,14,82050,8800,3
"4079",63,0,1,0,18,143314,134614,2
"4080",59,1,1,1,12,59034,15000,2
"4081",50,1,1,1,18,240105,146243,2
"4082",34,1,1,1,16,55000,25000,2
"4083",52,0,1,1,18,164954,16790,2
"4084",34,1,0,1,18,30000,30000,3
"4085",48,1,0,1,14,39748,28000,2
"4086",20,1,0,1,14,28010,16000,1
"4087",43,1,1,0,6,49000,0,2
"4088",21,1,0,1,14,4049,4049,1
"4089",30,1,1,0,14,32306,2305,1
"4090",60,0,0,1,0,0,0,3
"4091",51,0,1,1,14,70855,1805,5
"4092",39,0,0,0,12,17640,8820,4
"4093",35,0,1,1,12,76020,40010,2
"4094",26,1,1,1,14,82059,30006,1
"4095",35,0,1,1,14,70692,59722,3
"4096",20,0,0,1,12,29648,15400,3
"4097",43,0,1,1,18,103501,52001,1
"4098",34,0,1,1,16,131200,130700,3
"4099",21,1,0,0,12,49151,1350,3
"4100",53,1,1,0,12,17772,17772,5
"4101",45,1,0,1,12,51000,26000,1
"4102",44,1,1,1,16,80001,80001,1
"4103",35,0,1,1,18,132542,56250,2
"4104",63,1,1,1,12,32400,16200,1
"4105",40,0,1,1,21,412151,410070,2
"4106",47,1,0,1,18,35000,35000,1
"4107",56,1,1,0,18,128620,25,1
"4108",55,0,0,1,16,88000,88000,1
"4109",47,0,1,1,12,145000,30000,2
"4110",27,1,0,1,12,91081,15600,3
"4111",43,0,0,1,12,130304,127304,2
"4112",51,0,1,1,8,40613,32465,3
"4113",43,1,1,0,18,133480,301,1
"4114",34,1,1,1,12,48003,3001,1
"4115",46,0,1,1,14,140016,110016,2
"4116",48,0,1,1,14,97330,56915,2
"4117",23,1,0,1,14,106899,3874,1
"4118",60,0,1,1,12,177025,85025,2
"4119",31,1,1,1,16,311022,117552,2
"4120",61,0,0,0,14,32083,32083,3
"4121",53,1,1,0,12,121992,12176,3
"4122",35,0,1,1,18,22095,22095,2
"4123",41,0,1,1,14,80000,50000,2
"4124",28,1,1,1,18,135002,60001,1
"4125",23,1,0,1,16,79215,79215,1
"4126",50,1,0,1,0,314729,20054,1
"4127",59,0,1,0,12,75589,19572,4
"4128",36,0,1,1,6,13000,13000,2
"4129",46,0,1,0,14,107277,95226,4
"4130",43,0,1,1,18,101693,91793,2
"4131",53,0,1,1,12,78080,78080,2
"4132",49,1,0,1,19,90600,90600,1
"4133",36,0,1,1,12,36630,17010,1
"4134",33,1,0,1,16,2000,2000,2
"4135",45,0,1,1,16,218400,174000,2
"4136",56,0,1,1,12,100177,100077,1
"4137",36,1,1,1,18,130750,55250,1
"4138",55,1,0,1,14,46570,46570,1
"4139",60,0,1,1,0,86012,26000,5
"4140",58,1,1,0,16,850,410,1
"4141",21,0,1,1,12,45010,42005,1
"4142",21,1,0,0,12,7530,7530,1
"4143",53,0,1,0,8,15296,8016,5
"4144",28,1,1,1,16,95020,45010,1
"4145",36,0,1,1,10,18000,18000,5
"4146",23,1,0,0,12,162040,10752,3
"4147",44,0,1,0,21,134091,7610,1
"4148",50,1,1,1,19,126242,33859,2
"4149",53,1,0,1,14,36045,36045,3
"4150",40,1,0,1,16,91051,89651,1
"4151",56,0,1,1,12,65008,65008,4
"4152",44,0,1,1,14,58707,47000,1
"4153",42,1,1,0,16,65030,20,1
"4154",47,1,1,1,14,105099,32099,2
"4155",57,1,1,1,14,1022461,8e+05,3
"4156",30,0,1,1,12,45000,25000,1
"4157",31,0,0,1,18,180106,180106,2
"4158",54,0,1,1,12,169999,169999,3
"4159",52,1,1,1,12,94858,50029,2
"4160",35,1,0,1,14,9600,9600,2
"4161",64,0,0,0,14,26069,26069,1
"4162",43,0,0,1,14,66035,66035,1
"4163",35,0,0,1,16,70650,70650,2
"4164",25,1,0,1,12,1680,1680,2
"4165",34,0,0,1,18,120005,120005,1
"4166",61,0,0,0,14,20464,20464,2
"4167",40,0,1,1,16,70002,70002,1
"4168",55,1,0,1,14,107200,1e+05,3
"4169",61,1,1,0,16,69722,30068,1
"4170",46,0,1,1,16,80921,50883,4
"4171",37,1,1,1,14,99508,26300,2
"4172",48,0,1,1,18,151870,90170,1
"4173",34,0,1,1,12,54665,22000,1
"4174",60,1,1,1,16,665070,630070,1
"4175",57,0,1,1,14,84518,40000,2
"4176",36,0,1,1,16,330017,150012,2
"4177",64,0,1,1,21,258820,139065,2
"4178",34,1,1,0,16,120013,0,2
"4179",26,1,0,1,12,16560,16560,2
"4180",27,1,1,1,14,99621,18315,3
"4181",49,0,1,0,14,45000,0,3
"4182",46,0,1,1,12,30004,30002,3
"4183",60,0,1,0,14,0,0,3
"4184",57,0,1,1,14,420000,185000,1
"4185",33,0,1,1,12,57774,41454,1
"4186",19,0,0,1,14,279244,15788,2
"4187",60,0,0,0,14,11001,11001,3
"4188",33,0,1,1,14,60020,60010,1
"4189",32,1,1,0,14,27000,0,2
"4190",34,1,0,0,14,2200,2200,3
"4191",26,1,0,1,16,40301,40301,1
"4192",51,1,1,1,16,236179,150000,3
"4193",58,1,1,1,16,456597,101797,1
"4194",43,1,0,1,12,98000,98000,2
"4195",43,1,0,1,18,52040,52040,2
"4196",58,1,0,1,16,174009,89004,2
"4197",36,1,1,0,16,44000,0,3
"4198",42,1,0,1,16,103450,103450,3
"4199",25,1,0,0,12,7600,7600,3
"4200",62,0,0,0,14,10610,10610,4
"4201",55,0,1,1,14,150979,65010,5
"4202",63,0,0,1,14,89401,25000,3
"4203",55,0,1,0,16,55015,0,4
"4204",25,0,0,1,14,30006,30006,2
"4205",46,0,1,1,11,74832,24816,3
"4206",63,1,1,0,21,50016,8,3
"4207",54,0,1,0,16,79060,55030,5
"4208",54,1,1,1,18,109087,49084,3
"4209",58,1,1,1,14,100180,31090,3
"4210",55,1,1,1,14,22724,20024,2
"4211",52,1,1,1,12,88442,41606,2
"4212",54,1,0,1,16,518720,450000,1
"4213",45,1,1,1,16,328119,83120,2
"4214",28,0,1,1,14,82607,56600,3
"4215",50,0,1,1,14,99310,86057,4
"4216",51,1,0,1,12,5000,5000,4
"4217",48,1,1,1,16,112100,21550,1
"4218",34,1,1,1,16,117006,92003,2
"4219",51,0,1,1,14,105090,85050,1
"4220",55,0,1,1,12,51140,51010,3
"4221",26,0,0,1,11,7002,7002,3
"4222",40,1,1,1,14,108000,50000,3
"4223",53,0,1,1,21,539529,368005,1
"4224",56,0,0,0,10,8652,8652,5
"4225",54,0,0,1,11,12000,12000,5
"4226",41,1,1,1,14,22000,8000,1
"4227",20,1,0,1,14,40000,40000,2
"4228",34,0,1,1,14,56862,56862,2
"4229",40,1,0,1,16,20000,20000,1
"4230",51,0,1,1,21,221541,117999,1
"4231",34,0,1,1,12,98500,57000,2
"4232",19,1,0,0,14,125015,12500,2
"4233",49,1,1,0,18,43640,870,3
"4234",24,1,1,1,16,98864,50029,2
"4235",45,0,1,1,14,18132,18010,3
"4236",41,1,1,1,16,79211,37245,2
"4237",37,1,0,0,14,194906,11103,4
"4238",29,1,1,0,14,36000,2000,1
"4239",28,1,1,0,16,42300,15000,4
"4240",21,1,0,1,14,20000,20000,1
"4241",24,1,0,0,14,21001,21001,3
"4242",36,1,1,1,18,127000,66000,1
"4243",19,1,0,0,12,65029,20026,1
"4244",54,1,1,1,14,166150,30025,4
"4245",41,1,1,1,14,76370,37370,2
"4246",57,0,0,0,12,3600,3600,4
"4247",55,1,1,1,14,37028,43028,3
"4248",30,1,0,1,14,2500,2500,2
"4249",39,1,0,1,14,7296,7296,2
"4250",33,1,0,1,14,57009,22007,2
"4251",29,1,1,0,12,28000,0,2
"4252",49,0,0,1,12,118924,1e+05,4
"4253",36,1,0,0,12,8400,8400,5
"4254",20,0,0,0,14,263084,0,1
"4255",27,1,0,1,14,153535,30000,3
"4256",62,0,1,1,16,162159,147131,2
"4257",53,0,1,1,14,167454,70001,2
"4258",61,0,1,1,12,51344,21170,3
"4259",35,1,1,1,12,120240,75224,2
"4260",43,1,1,1,12,87742,30333,3
"4261",43,1,1,1,12,257843,128014,1
"4262",31,0,1,1,18,190800,103800,2
"4263",44,1,1,1,18,730000,75000,1
"4264",51,0,1,1,12,24000,12000,2
"4265",39,1,0,1,10,33000,13000,3
"4266",29,1,1,1,14,78202,32201,2
"4267",39,0,0,1,14,57217,20019,2
"4268",50,0,1,1,21,450179,450172,3
"4269",32,1,0,0,14,11313,11313,4
"4270",30,0,0,1,14,48006,48006,2
"4271",32,1,1,1,14,84008,20008,2
"4272",47,0,0,1,12,25005,25005,1
"4273",59,1,0,1,12,150036,150036,3
"4274",42,1,1,0,14,12869,12869,3
"4275",39,1,0,1,16,1003460,1003460,1
"4276",43,0,1,1,12,75002,75002,2
"4277",30,1,1,0,14,118008,18004,2
"4278",61,1,1,1,16,129636,40500,2
"4279",37,1,1,0,21,133230,21615,1
"4280",30,0,1,1,16,80020,60010,2
"4281",42,0,0,1,12,56000,56000,1
"4282",60,0,1,1,12,37000,37000,2
"4283",35,0,1,1,18,162480,162480,3
"4284",35,0,1,1,14,72000,42000,1
"4285",29,0,0,1,14,1e+05,1e+05,1
"4286",52,0,1,1,14,142129,60169,4
"4287",26,0,0,1,12,99161,23000,3
"4288",26,0,0,1,12,95516,38010,2
"4289",60,1,1,0,12,11784,0,3
"4290",33,0,1,1,12,18236,18236,3
"4291",62,0,1,1,16,90035,40020,4
"4292",61,1,0,1,18,85150,50130,2
"4293",61,1,0,1,14,34540,34540,2
"4294",43,0,0,1,18,101806,101806,1
"4295",30,0,0,1,11,35976,18456,1
"4296",38,0,1,1,12,78025,50025,1
"4297",56,0,1,0,14,144036,24008,1
"4298",51,0,0,0,6,65803,14000,3
"4299",27,1,0,1,16,58006,58006,1
"4300",60,1,1,1,12,29848,13000,3
"4301",62,0,0,1,12,480003,480003,3
"4302",56,0,1,1,18,150662,122161,2
"4303",33,0,1,1,14,65385,38145,2
"4304",26,0,0,1,16,0,0,2
"4305",40,0,1,1,18,104284,58000,2
"4306",30,0,1,1,12,147440,92000,1
"4307",56,0,0,1,12,98099,46099,2
"4308",62,1,1,1,14,151301,51201,2
"4309",50,1,1,0,12,37054,0,3
"4310",39,1,0,0,9,12,12,1
"4311",40,0,1,1,14,105000,50000,1
"4312",47,1,1,0,16,41052,12000,2
"4313",40,0,0,1,11,25000,25000,1
"4314",58,0,0,0,12,12612,12612,5
"4315",24,0,0,1,12,35000,35000,1
"4316",31,1,0,1,16,26000,26000,2
"4317",19,1,0,1,12,101064,10000,1
"4318",47,0,0,0,9,28803,19000,3
"4319",34,1,1,1,18,279016,76907,2
"4320",61,1,1,0,12,98211,15329,5
"4321",49,1,1,0,16,126697,34771,2
"4322",44,0,1,1,21,602121,580225,1
"4323",56,1,1,0,4,20300,0,4
"4324",29,1,0,1,14,30009,30009,1
"4325",24,0,0,1,14,88414,22009,1
"4326",51,1,1,1,18,133200,60000,2
"4327",59,0,1,1,16,201100,165094,2
"4328",25,1,0,1,16,22939,22939,2
"4329",30,0,1,1,14,76000,40000,1
"4330",39,1,1,1,16,168827,56850,1
"4331",40,1,1,1,18,379847,98024,2
"4332",28,1,0,1,14,25000,25000,2
"4333",51,1,1,0,10,37000,0,3
"4334",26,0,0,1,12,25100,25100,1
"4335",31,0,0,1,16,0,0,2
"4336",52,0,1,1,14,122150,102100,2
"4337",29,0,0,0,12,77799,7557,3
"4338",31,1,0,0,16,0,0,3
"4339",57,1,0,1,14,123294,37286,3
"4340",45,1,1,0,14,56293,10055,2
"4341",59,1,0,0,12,43775,8400,3
"4342",32,1,1,1,18,292165,15780,1
"4343",45,0,1,1,16,352957,214353,3
"4344",59,1,1,1,14,85002,40002,4
"4345",59,1,1,1,18,81740,15020,1
"4346",48,1,1,1,12,26000,7000,2
"4347",45,1,0,1,14,61258,61258,1
"4348",45,0,1,1,12,120036,40034,1
"4349",25,1,0,0,12,37148,15000,3
"4350",46,0,1,1,12,75066,75006,3
"4351",55,0,1,0,16,189003,64000,4
"4352",44,1,0,1,16,80017,38017,2
"4353",34,1,1,1,16,120525,38774,1
"4354",52,1,1,1,12,35538,536,1
"4355",45,0,1,1,12,128002,72001,2
"4356",53,0,1,1,12,49602,11602,1
"4357",23,1,0,1,18,57503,57503,1
"4358",60,1,1,1,16,74200,23100,2
"4359",31,0,0,1,16,63416,63416,2
"4360",41,1,1,0,14,45000,0,1
"4361",42,0,1,1,14,115977,111484,3
"4362",50,0,1,1,18,110554,62528,1
"4363",61,0,1,1,14,110559,110309,1
"4364",47,1,0,1,8,6000,6000,2
"4365",46,1,1,1,14,119848,69848,4
"4366",50,1,1,1,12,45000,22500,4
"4367",47,1,1,1,12,146001,40000,1
"4368",40,1,1,1,14,521000,40500,1
"4369",31,1,0,1,12,12655,12655,4
"4370",31,1,1,0,14,43710,450,1
"4371",27,1,0,1,18,129698,60096,2
"4372",53,0,0,0,12,12010,12010,4
"4373",58,1,1,0,12,26400,0,3
"4374",20,1,0,1,14,20932,20932,1
"4375",43,0,1,1,16,341436,271718,2
"4376",40,0,1,1,14,106167,55000,3
"4377",59,0,1,1,14,128002,40000,2
"4378",32,0,0,1,16,100040,100040,1
"4379",36,0,1,1,18,159105,121600,2
"4380",55,1,0,1,14,58071,40012,2
"4381",30,1,0,1,14,33400,33400,1
"4382",58,0,1,1,12,53804,20002,1
"4383",22,1,1,1,16,9250,9000,1
"4384",46,1,1,0,12,86698,6997,5
"4385",46,0,0,0,10,10872,10872,4
"4386",50,0,0,1,18,230021,190021,2
"4387",35,1,1,1,21,247100,128550,2
"4388",40,0,0,0,0,50259,7259,3
"4389",35,0,0,0,14,50000,50000,3
"4390",24,1,0,1,14,173150,21500,1
"4391",21,1,0,1,12,50000,50000,3
"4392",22,0,0,1,14,84001,32000,3
"4393",36,0,1,1,12,89026,37012,2
"4394",38,0,1,1,14,154136,95021,2
"4395",46,0,1,1,16,162517,150499,1
"4396",62,1,0,0,16,7564,7564,5
"4397",40,1,1,1,12,0,0,2
"4398",47,1,0,0,14,128859,1000,5
"4399",51,1,1,0,12,30000,0,3
"4400",50,1,1,1,12,190430,40000,2
"4401",47,1,1,1,16,187688,90344,1
"4402",42,0,1,1,16,181500,88250,1
"4403",59,1,0,1,14,132100,132100,2
"4404",46,1,1,0,9,14000,0,5
"4405",64,0,1,0,11,42160,12059,4
"4406",37,0,0,0,14,17100,14400,4
"4407",50,0,1,1,12,52253,34253,2
"4408",59,1,0,1,18,55610,55610,3
"4409",50,0,1,1,21,145002,80000,2
"4410",34,0,1,1,8,46040,46040,3
"4411",50,1,0,0,16,46912,0,2
"4412",32,1,1,0,16,55150,75,1
"4413",34,1,0,0,14,0,0,3
"4414",29,1,0,1,12,11000,11000,2
"4415",49,0,1,0,12,59949,14616,4
"4416",64,1,1,0,12,10679,10679,3
"4417",41,0,1,1,16,175015,175015,2
"4418",25,1,1,1,11,74000,24000,3
"4419",33,0,0,0,10,0,0,2
"4420",41,0,0,1,9,3950,3950,1
"4421",48,0,1,1,14,96797,70800,2
"4422",40,1,0,1,18,80000,80000,2
"4423",44,1,0,0,14,40604,32604,4
"4424",27,0,0,1,16,200013,30003,1
"4425",59,1,1,1,16,205082,100042,3
"4426",49,0,0,1,12,61330,61330,4
"4427",35,0,1,1,14,75000,75000,1
"4428",33,0,1,1,12,84000,51000,2
"4429",32,1,1,1,12,108381,33961,4
"4430",39,0,1,1,14,293143,81405,2
"4431",61,0,0,0,18,93050,93050,1
"4432",38,0,1,1,14,42678,9880,4
"4433",58,1,0,1,12,46144,46144,4
"4434",30,1,1,1,12,14624,14624,1
"4435",46,0,1,1,21,907849,907768,4
"4436",19,1,0,0,14,232909,6002,1
"4437",50,0,0,1,14,130000,130000,3
"4438",41,1,0,1,12,63920,23920,2
"4439",60,1,0,1,14,224909,90006,3
"4440",48,0,1,1,12,82181,43746,1
"4441",48,1,1,1,12,95000,10000,2
"4442",59,1,0,1,16,258029,258029,2
"4443",36,1,1,1,16,105200,35100,1
"4444",30,0,0,1,14,36125,16050,2
"4445",38,0,1,1,14,37859,300,3
"4446",58,1,0,1,8,332581,332581,2
"4447",29,1,1,0,12,22515,2250,1
"4448",37,0,1,1,14,118733,70129,2
"4449",19,0,0,0,14,377003,0,2
"4450",36,0,1,1,12,67324,25004,2
"4451",29,1,1,1,14,58000,26000,2
"4452",61,1,0,1,12,69147,69147,3
"4453",40,0,1,1,6,66002,40000,2
"4454",34,0,1,1,9,177807,95000,2
"4455",54,0,1,1,14,110010,100010,2
"4456",23,1,1,1,12,70400,21600,1
"4457",45,0,1,1,14,119002,39002,1
"4458",61,1,1,1,16,170025,65025,1
"4459",23,0,0,0,14,105066,10023,2
"4460",54,0,1,1,14,103000,30000,3
"4461",20,1,0,0,11,42551,0,3
"4462",20,0,1,1,12,51890,30080,2
"4463",30,1,0,0,14,34000,34000,1
"4464",29,0,1,1,12,73548,32800,1
"4465",24,1,0,1,14,14001,14001,1
"4466",58,1,0,1,14,18000,18000,1
"4467",34,0,1,1,18,160400,80200,4
"4468",64,1,1,0,14,86064,27999,2
"4469",19,1,0,1,12,61801,0,2
"4470",33,1,0,1,16,62010,62010,3
"4471",27,1,0,0,14,5652,5652,3
"4472",59,0,1,1,16,90000,75000,2
"4473",41,0,0,1,12,29104,4000,3
"4474",29,1,1,1,14,70519,56000,1
"4475",23,1,0,1,14,108000,8000,1
"4476",38,0,0,1,14,60020,60020,2
"4477",60,0,1,1,14,125385,100285,3
"4478",32,1,1,1,21,122935,55015,2
"4479",46,0,1,1,21,684843,639642,1
"4480",35,0,1,1,14,82155,67155,3
"4481",50,1,1,1,16,36000,6000,3
"4482",19,1,0,0,14,72081,0,2
"4483",28,0,1,1,12,32000,32000,1
"4484",54,1,1,1,6,22000,12000,3
"4485",45,1,1,1,18,192125,114125,2
"4486",27,1,0,1,14,53857,53857,1
"4487",52,0,0,1,16,83863,83863,1
"4488",26,1,0,1,16,55032,55032,2
"4489",45,1,0,1,12,32000,6000,2
"4490",19,0,0,0,12,155000,0,3
"4491",46,0,1,1,14,52899,43000,1
"4492",53,1,1,1,14,160000,80000,1
"4493",34,1,0,0,11,31800,4800,1
"4494",43,0,1,0,16,20,10,2
"4495",30,1,1,1,12,133302,8002,2
"4496",33,0,1,1,12,95101,15001,2
"4497",64,1,1,0,12,45228,15120,4
"4498",59,1,0,1,12,11000,11000,1
"4499",29,0,1,1,21,114160,55080,1
"4500",63,1,0,0,12,31584,31584,2
"4501",36,0,1,1,14,127016,75008,1
"4502",29,0,0,1,12,127560,21000,3
"4503",52,1,1,1,18,155010,100005,2
"4504",57,1,1,1,14,60438,31938,3
"4505",38,0,1,1,12,24001,24000,1
"4506",55,0,1,1,14,112013,62010,2
"4507",45,0,0,0,18,12064,12063,5
"4508",56,1,0,1,18,82391,82391,1
"4509",40,0,1,1,14,70500,65000,1
"4510",54,1,0,1,16,51753,51753,2
"4511",62,1,0,0,10,8796,8796,4
"4512",35,0,0,0,14,85895,85895,1
"4513",62,1,1,1,14,59209,40068,1
"4514",38,1,0,1,12,22000,22000,2
"4515",47,0,1,1,14,55113,43024,1
